key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,left,2.273000002,1,0,160,81,1,159,-20,-20,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,5.273999929,1,0,160,22,1,159,-5,-5,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,2.59100008,1,0,160,108,1,159,50,50,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.427000046,1,0,160,59,1,159,-8,-8,0,50,50,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,2.008000135,1,0,160,13,1,159,5,5,0,38,38,0.156,24,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,3.39199996,1,0,160,78,1,159,20,20,0,25,25,0.325,50,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,1.448000193,1,0,160,33,1,159,8,8,0,25,75,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,1.911000252,1,0,160,128,1,159,125,125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.507000208,1,0,160,2,1,159,5,5,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,9.89800024,1,0,160,55,1,159,-8,-8,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
